id,title,release_year,budget,revenue,original_language,runtime,popularity,goodness_enc,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
8849,Alfie,2004,60000000,13395939,en,103.0,15.219263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,The Shadow,1994,25000000,48063435,en,108.0,8.178203,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8854,Steel,1997,16000000,1686429,en,97.0,2.8487270000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8859,"Dude, Where’s My Car?",2000,13000000,73180723,en,83.0,25.316146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8869,Eight Legged Freaks,2002,0,0,en,99.0,17.834976,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8870,Red Planet,2000,80000000,33463969,en,106.0,13.800656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8871,How the Grinch Stole Christmas,2000,123000000,345141403,en,104.0,45.419668,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8872,Wayne's World,1992,20000000,121697323,en,94.0,21.815122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8874,My Best Friend's Wedding,1997,38000000,299288605,en,105.0,15.401855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8875,Timber Falls,2007,2600000,0,en,97.0,3.6875739999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8879,Pale Rider,1985,0,41410568,en,115.0,14.574995000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8883,Flame & Citron,2008,6500000,0,da,130.0,7.028946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8885,Waltz with Bashir,2008,2000000,11125849,he,90.0,14.082510000000001,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8909,Wanted,2008,75000000,258270008,en,110.0,73.82289,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8913,Pet Sematary,1989,11500000,57469467,en,103.0,20.747994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8914,Deep Blue Sea,1999,60000000,73648228,en,105.0,22.991269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8916,Antz,1998,60000000,171757863,en,83.0,41.515702000000005,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8920,Garfield,2004,50000000,200804534,en,80.0,17.667826,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8922,Jeepers Creepers,2001,10000000,59217789,en,90.0,23.316208,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8942,Wendy and Lucy,2008,200000,0,en,80.0,0.713906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8944,What Just Happened,2008,25000000,6673422,en,104.0,8.31653,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8952,I Love You Phillip Morris,2009,13000000,10652035,en,98.0,19.664699,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8953,Steamboy,2004,20000000,0,ja,126.0,9.129808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8960,Hancock,2008,150000000,624029371,en,92.0,56.758410999999995,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8961,Bad Boys II,2003,130000000,273339556,en,147.0,38.068736,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8963,Crimson Tide,1995,53000000,157387195,en,116.0,20.334629,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8966,Twilight,2008,37000000,392616625,en,122.0,127.084938,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8967,The Tree of Life,2011,32000000,54674226,en,139.0,43.862456,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8968,Boogeyman,2005,20000000,67192859,en,89.0,11.62423,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8970,The Out-of-Towners,1999,75000000,29000000,en,90.0,4.842626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8975,The Marine,2006,20000000,22165608,en,92.0,7.679336,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
8976,A Lot Like Love,2005,30000000,42886719,en,107.0,19.212552,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8978,Assault on Precinct 13,2005,30000000,35294470,en,109.0,18.706504000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8981,Dear Frankie,2004,0,0,en,105.0,3.1131900000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8982,The Protector,2005,6000000,27165581,th,108.0,11.81832,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
8984,Disclosure,1994,55000000,214015089,en,123.0,15.064058,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
8987,The River Wild,1994,45000000,0,en,111.0,12.362876,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8988,Stop-Loss,2008,25000000,11207130,en,113.0,4.002579,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8998,Friends with Money,2006,6500000,13368437,en,88.0,11.885221000000001,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8999,Derailed,2005,22000000,57479076,en,108.0,17.7091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9003,Hellraiser,1987,1000000,14564027,en,94.0,22.583834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,Just Like Heaven,2005,58000000,102854431,en,95.0,13.43573,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9008,The Insider,1999,90000000,60289912,en,157.0,26.153669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9009,Dark Water,2005,30000000,25473093,en,105.0,14.376463000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9012,Jackass: The Movie,2002,5000000,64282312,en,87.0,14.752587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9013,Midnight Run,1988,30000000,38413606,en,126.0,12.821328999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,Treasure Planet,2002,140000000,109578115,en,95.0,38.924136,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
9021,The Santa Clause 2,2002,65000000,172855065,en,104.0,14.646884,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9022,All the Boys Love Mandy Lane,2008,750000,0,en,90.0,12.284939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9023,Spirit: Stallion of the Cimarron,2002,80000000,122563539,en,83.0,41.670544,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9026,The Importance of Being Earnest,2002,0,0,en,97.0,7.250379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9027,The Guru,2002,0,0,en,91.0,4.093287999999999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9029,What Happens in Vegas,2008,35000000,170000000,da,99.0,38.100488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,The Eye,2008,12000000,56309766,en,98.0,11.135734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9032,Big Daddy,1999,34200000,234801895,en,93.0,34.868590000000005,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9034,The Banger Sisters,2002,10000000,0,en,98.0,6.015354,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9035,Slither,2006,15500000,0,en,95.0,17.327279,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9036,Eight Below,2006,40000000,120455994,en,120.0,24.287306,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9042,The Cave,2005,30000000,15007991,en,97.0,10.756266,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9043,The Family Stone,2005,0,0,en,103.0,14.190837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9045,Amen.,2002,0,0,fr,132.0,5.9305330000000005,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9053,DOA: Dead or Alive,2006,21000000,480314,en,87.0,12.790408,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
9059,Tales from the Crypt: Demon Knight,1995,0,0,en,92.0,7.710797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9067,Tank Girl,1995,25000000,4064495,en,98.0,8.186936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9072,Little Man,2006,64000000,101595121,en,98.0,12.421503999999999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,The Man,2005,0,12382362,en,83.0,6.925644999999999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9075,Black Book,2006,21000000,26193068,nl,145.0,13.906610999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9087,The American President,1995,62000000,107879496,en,106.0,11.056763,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9089,Home for the Holidays,1995,0,17519169,en,103.0,4.031585,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9092,Snow White: A Tale of Terror,1997,26000000,0,en,100.0,4.810621,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9093,The Four Feathers,2002,35000000,29882645,en,132.0,10.103639999999999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9095,Mary Reilly,1996,47000000,12379402,en,104.0,6.0672120000000005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
9096,Medicine Man,1992,40000000,0,en,106.0,7.021871000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9099,Sgt. Bilko,1996,0,0,en,90.0,5.417787000000001,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9100,The Craft,1996,15000000,24769466,en,101.0,19.517239,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9104,Buffalo Soldiers,2001,15000000,0,en,98.0,6.329672,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9208,Broken Arrow,1996,50000000,150270147,en,108.0,22.769108,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9257,S.W.A.T.,2003,80000000,116643346,en,117.0,34.052253,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9260,Welcome to Collinwood,2002,1200000,0,en,86.0,3.582733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9266,Blue Crush,2002,25000000,51842679,en,104.0,11.42943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9268,Eraser,1996,100000000,242295562,en,115.0,24.507987,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9271,Virtuosity,1995,30000000,24048000,en,106.0,5.301589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9273,Ace Ventura: When Nature Calls,1995,30000000,212385533,en,90.0,34.391791999999995,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9275,Death to Smoochy,2002,55000000,0,en,109.0,11.329727,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9276,The Faculty,1998,15000000,40283321,en,104.0,21.535126,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9277,The Sting,1973,5500000,159616327,en,129.0,28.500913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9279,Jingle All the Way,1996,60000000,129832389,en,89.0,22.501041,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9280,Femme Fatale,2002,35000000,16838910,en,114.0,9.07278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9281,Witness,1985,12000000,68706993,en,113.0,19.195399,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9282,11:14,2003,6000000,0,en,86.0,15.048067000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9285,Road Trip,2000,16000000,119754278,en,93.0,14.759948000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9286,Final Destination 3,2006,25000000,117719158,en,93.0,31.64341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9288,Dungeons & Dragons: Wrath of the Dragon God,2005,0,0,en,105.0,4.901936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9289,The Longest Day,1962,10000000,50100000,en,178.0,19.524972,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9290,Crocodile Dundee in Los Angeles,2001,21150000,39438674,en,92.0,6.081772,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9291,The Longest Yard,2005,82000000,190320568,en,113.0,26.065735,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9292,Hudson Hawk,1991,65000000,17218080,en,100.0,16.803457,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9294,Phenomenon,1996,32000000,152036382,en,123.0,15.039407,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9297,Monster House,2006,75000000,140175006,en,91.0,36.368839,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9302,Up Close & Personal,1996,60000000,0,en,119.0,4.801849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9303,Bound,1996,4500000,7011317,en,108.0,15.359952,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9304,Multiplicity,1996,45000000,0,en,117.0,11.120344000000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9306,The Island of Dr. Moreau,1996,40000000,49627779,en,96.0,13.210898,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9310,American Dreamz,2006,17000000,7314027,en,107.0,7.864011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9311,Smilla's Sense of Snow,1997,35000000,0,en,121.0,5.419181,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9312,Mortal Kombat,1995,18000000,122195920,en,101.0,16.470895000000002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9313,The Man in the Iron Mask,1998,0,0,en,132.0,28.98027,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9315,Flightplan,2005,55000000,223387299,en,98.0,32.05145,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9327,The Nutty Professor,1996,54000000,128769345,en,95.0,20.28119,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9331,Clear and Present Danger,1994,62000000,215887717,en,141.0,18.832470999999998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9334,The Scorpion King,2002,60000000,165333180,en,92.0,37.537093,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9335,Transporter 2,2005,32000000,85167639,en,87.0,47.5612,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9336,Police Academy,1984,4500000,146198896,en,96.0,15.002502,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9339,Click,2006,82500000,237681299,en,107.0,41.176631,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9341,The Core,2003,60000000,74208267,en,136.0,29.211254999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9342,The Mask of Zorro,1998,95000000,250288523,en,136.0,31.086790999999998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9344,Kids,1995,1500000,7412216,en,91.0,13.291991000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9348,Species,1995,35000000,113374103,en,108.0,23.607070999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9350,Cliffhanger,1993,70000000,255000211,en,112.0,26.199089999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9352,EuroTrip,2004,25000000,20796847,en,93.0,25.848003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9353,Nacho Libre,2006,32000000,80197993,en,92.0,14.642055,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9355,Mad Max Beyond Thunderdome,1985,12305523,36230219,en,107.0,36.582038,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9357,One Hour Photo,2002,12000000,52223306,en,96.0,20.624896,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,Final Destination 2,2003,26000000,90426405,en,90.0,37.355826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9360,Anaconda,1997,45000000,136885767,en,89.0,27.684779,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9361,The Last of the Mohicans,1992,40000000,75505856,en,112.0,37.776565999999995,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9362,Tremors,1990,11000000,48572000,en,96.0,32.579696999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9366,Donnie Brasco,1997,35000000,41954997,en,127.0,40.370442,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9367,El Mariachi,1992,220000,2040920,es,81.0,14.269792,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9372,Super Size Me,2004,65000,28575078,en,100.0,10.400603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9374,Death Becomes Her,1992,55000000,149022650,en,104.0,29.498303999999997,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9378,Thir13en Ghosts,2001,0,0,en,91.0,20.392858,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
9381,Babylon A.D.,2008,70000000,72108608,en,101.0,27.568194000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9383,Hollow Man,2000,95000000,190213455,en,112.0,28.200874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9384,Starsky & Hutch,2004,60000000,170268750,en,101.0,28.848841999999998,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9387,Conan the Barbarian,1982,20000000,79114085,en,129.0,31.802807,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9388,Thank You for Smoking,2005,6500000,24793509,en,92.0,29.01153,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9389,Renaissance,2006,18000000,1831348,fr,105.0,9.244181,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9390,Jerry Maguire,1996,50000000,273552592,en,139.0,27.039635999999998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9392,The Descent,2005,0,0,en,99.0,23.413188,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9396,Crocodile Dundee II,1988,0,239606210,en,110.0,15.474831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9398,Zoolander,2001,28000000,60780981,en,89.0,38.0958,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
9400,Set It Off,1996,9000000,41590886,en,118.0,6.717994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9408,Surf's Up,2007,85000000,149044513,en,85.0,23.230851,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9414,The Man Who Knew Too Little,1997,20000000,13801755,en,97.0,6.397042,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9416,Money Talks,1997,0,0,en,97.0,7.615653,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9422,A Civil Action,1998,70000000,56702901,en,115.0,10.147321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9424,Disturbing Behavior,1998,15000000,17507368,en,84.0,9.378688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9425,Soldier,1998,75000000,14567883,en,99.0,11.873856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9427,The Full Monty,1997,3500000,257850122,en,91.0,17.002623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9428,The Royal Tenenbaums,2001,21000000,71441250,en,110.0,24.13081,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9429,A Night at the Roxbury,1998,17000000,30331165,en,81.0,12.709227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9430,Go,1999,6500000,28451622,en,98.0,11.142389,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9433,The Edge,1997,0,43312294,en,117.0,20.632673,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9434,Grosse Pointe Blank,1997,0,28084357,en,107.0,13.817269,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9437,Kiss the Girls,1997,27000000,60527873,en,115.0,18.913,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9440,Primary Colors,1998,65000000,0,en,143.0,9.110247,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9441,Stepmom,1998,0,0,en,124.0,16.368282999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9443,Chariots of Fire,1981,5500000,58972904,en,123.0,10.439971,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9444,Anastasia,1997,53000000,139804348,en,94.0,45.565917999999996,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9447,Babe: Pig in the City,1998,90000000,69131860,en,92.0,11.356079,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9448,The Big Hit,1998,13000000,27007143,en,91.0,6.425528,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9449,The Borrowers,1997,29000000,0,en,86.0,10.364582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,Election,1999,0,0,en,99.0,13.476595999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9452,Bulworth,1998,30000000,29202884,en,108.0,4.523630000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,Ever After: A Cinderella Story,1998,26000000,65705772,en,121.0,21.988861,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9455,The Corruptor,1999,25000000,15156200,en,110.0,4.068107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9457,Deep Rising,1998,45000000,11203026,en,106.0,6.513856,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9459,Woodstock,1970,600000,34505110,en,225.0,3.409764,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9464,Buffalo '66,1998,1500000,2375097,en,110.0,10.009994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9466,Celebrity,1998,0,0,en,113.0,7.594593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9469,He Got Game,1998,25000000,21567853,en,136.0,10.232599,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9470,Kung Fu Hustle,2004,20000000,100914445,cn,99.0,13.658985000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9471,Charlie's Angels: Full Throttle,2003,120000000,259175788,en,106.0,33.616115,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9472,DodgeBall: A True Underdog Story,2004,20000000,167722310,en,92.0,41.156217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9473,"South Park: Bigger, Longer & Uncut",1999,21000000,0,en,81.0,27.197799,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9476,A Knight's Tale,2001,65000000,117487473,en,132.0,36.670398999999996,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9481,The Bone Collector,1999,73000000,151493655,en,118.0,33.884459,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9486,Johnny English,2003,40000000,160583018,en,88.0,28.029015,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9487,A Bug's Life,1998,120000000,363258859,en,95.0,87.350802,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9488,Spy Kids 2: The Island of Lost Dreams,2002,38000000,119723358,en,100.0,24.085144,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9489,You've Got Mail,1998,65000000,250821495,en,119.0,28.540267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9490,Half Baked,1998,8000000,17460020,en,82.0,7.894489,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9493,Twins,1988,15000000,216614388,en,107.0,17.638285999999997,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9495,The Crow,1994,15000000,94000000,en,102.0,44.690107,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9502,Kung Fu Panda,2008,130000000,631744560,en,90.0,84.68964799999999,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9504,Glengarry Glen Ross,1992,12500000,10725228,en,100.0,13.939054,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9509,Man on Fire,2004,70000000,130293714,en,146.0,45.299089,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9513,Garfield: A Tail of Two Kitties,2006,0,141702264,en,78.0,16.930969,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9515,The Matador,2005,10000000,17297244,en,96.0,5.647538,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9516,Menace II Society,1993,3500000,27900000,en,97.0,3.4188709999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9517,Bully,2001,0,480811,en,113.0,6.677092999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9526,A Prairie Home Companion,2006,10000000,0,en,105.0,5.025446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9531,Superman III,1983,39000000,75850624,en,125.0,22.164202,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
